date, pm25, pm10, o3, no2, so2, co
2017/11/26, 141, 120, 8, 39, 13, 18
2017/11/27, 187, 93, 23, 34, 10, 14
2017/11/28, 157, 103, 8, 39, 13, 16
2017/11/29, 171, 118, 16, 35, 12, 15
2017/11/30, 187, 127, 8, 36, 17, 15
2017/12/1, 188, 129, 21, 35, 13, 18
2017/12/2, 208, 111, 30, 30, 11, 16
2017/12/3, 193, 97, 16, 38, 13, 15
2017/12/4, 163, 117, 11, 40, 16, 15
2017/12/5, 175, 97, 20, 33, 15, 12
2017/12/6, 169, 94, 25, 28, 16, 13
2017/12/7, 162, 60, 12, 33, 11, 10
2017/12/8, 104, 77, 25, 28, 13, 10
2017/12/9, 154, 82, 30, 26, 12, 10
2017/12/10, 139, 112, 9, 48, 17, 15
2017/12/11, 171, 127, 6, 43, 22, 17
2017/12/12, 186, 101, 3, 30, 15, 15
2017/12/13, 169, 117, 3, 30, 24, 16
2017/12/14, 193, 119, 24, 27, 16, 16
2017/12/15, 199, 104, 21, 28, 13, 13
2017/12/16, 144, 88, 17, 31, 14, 16
2017/12/17, 168, 84, 27, 24, 9, 13
2017/12/18, 139, 71, 25, 27, 15, 15
2017/12/19, 139, 80, 25, 29, 15, 17
2017/12/20, 143, 117, 16, 40, 16, 21
2017/12/21, 191, 153, 17, 44, 17, 22
2017/12/22, 215, 109, 30, 28, 12, 16
2017/12/23, 177, 97, 26, 25, 10, 11
2017/12/24, 114, 121, 11, 33, 15, 16
2017/12/25, 170, 131, 5, 49, 21, 23
2017/12/26, 197, 180, 7, 56, 22, 27
2017/12/27, 285, 211, 15, 45, 16, 26
2017/12/28, 340, 361, 23, 17, 11, 11
2017/12/29, 192, 131, 27, 18, 9, 9
2017/12/30, 150, 171, 13, 35, 18, 15
2017/12/31, 182, 192, 17, 41, 17, 20
2017/7/1, 83, 63, 120, 20, 5, 9
2017/7/2, 110, 67, 120, 17, 5, 9
2017/7/3, 122, 72, 108, 23, 5, 9
2017/7/4, 128, 71, 35, 17, 5, 10
2017/7/5, 126, 44, 25, 5, 4, 8
2017/7/6, 71, 48, 86, 11, 5, 8
2017/7/7, 72, 53, 72, 22, 5, 9
2017/7/8, 78, 56, 78, 21, 6, 9
2017/7/9, 83, 67, 108, 24, 6, 9
2017/7/10, 94, 97, 119, 24, 5, 10
2017/7/11, 126, 73, 109, 21, 5, 9
2017/7/12, 98, 57, 83, 18, 5, 9
2017/7/13, 85, 50, 98, 15, 5, 8
2017/7/14, 66, 59, 94, 14, 5, 10
2017/7/15, 69, 57, 78, 10, 5, 11
2017/7/16, 90, 42, 35, 13, 5, 10
2017/7/17, 69, 47, 29, 16, 5, 11
2017/7/18, 68, 49, 31, 14, 5, 10
2017/7/19, 69, 53, 52, 16, 3, 9
2017/7/20, 81, 50, 68, 15, , 7
2017/7/21, 75, 55, 71, 19, 4, 5
2017/7/22, 74, 49, 12, 25, 3, 4
2017/7/23, 61, 41, 80, 15, 3, 3
2017/7/24, 61, 44, 59, 14, 3, 4
2017/7/25, 58, 55, 92, 14, 3, 5
2017/7/26, 86, 78, 79, 16, 1, 7
2017/7/27, 113, 33, 39, 8, 4, 5
2017/7/28, 47, 46, 20, 13, 2, 10
2017/7/29, 86, 57, 85, 12, 2, 9
2017/7/30, 78, 54, 99, 19, 3, 7
2017/7/31, 87, 78, 107, 24, 2, 10
2017/8/1, 149, 71, 69, 17, 3, 8
2017/8/2, 131, 70, 97, 21, 4, 7
2017/8/3, 112, 71, 144, 25, 7, 7
2017/8/4, 114, 83, 119, 27, 6, 8
2017/8/5, 140, 62, 37, 13, 4, 6
2017/8/6, 100, 149, 45, 6, 2, 5
2017/8/7, 72, 25, 67, 5, 3, 4
2017/8/8, 50, 82, 50, 15, 4, 4
2017/8/9, 66, 53, 102, 23, 8, 5
2017/8/10, 77, 66, 113, 23, 7, 5
2017/8/11, 94, 66, 120, 24, 4, 5
2017/8/12, 96, 50, 82, 12, 4, 4
2017/8/13, 83, 44, 109, 10, 3, 4
2017/8/14, 83, 60, 100, 15, 5, 5
2017/8/15, 108, 64, 115, 23, 5, 6
2017/8/16, 120, 58, 97, 20, 6, 9
2017/8/17, 100, 59, 40, 18, 6, 10
2017/8/18, 113, 72, 45, 18, 4, 13
2017/8/19, 147, 73, 29, 15, 4, 13
2017/8/20, 123, 29, 65, 7, 3, 9
2017/8/21, 51, 40, 51, 11, 4, 10
2017/8/22, 62, 31, 64, 9, 4, 9
2017/8/23, 51, 52, 90, 17, 5, 9
2017/8/24, 79, 62, 31, 24, 5, 10
2017/8/25, 93, 52, 20, 13, 4, 10
2017/8/26, 89, 55, 50, 7, 3, 11
2017/8/27, 85, 25, 28, 10, 3, 10
2017/8/28, 50, 24, 27, 11, 4, 10
2017/8/29, 46, 18, 25, 14, 3, 13
2017/8/30, 35, 36, 20, 22, 4, 15
2017/8/31, 50, 70, 20, 21, 4, 17
2017/9/1, 126, 58, 37, 12, 3, 16
2017/9/2, 109, 55, 16, 17, 4, 14
2017/9/3, 97, 61, 18, 18, 6, 14
2017/9/4, 117, 47, 23, 14, 5, 13
2017/9/5, 86, 26, 9, 13, 3, 11
2017/9/6, 56, , , , , 
2017/9/11, 86, 69, 75, 28, 7, 8
2017/9/12, 105, 57, 53, 13, 7, 7
2017/9/13, 99, 90, 69, 27, 12, 8
2017/9/14, 146, 81, 41, 20, 5, 8
2017/9/15, 158, 74, 17, 24, 5, 11
2017/9/16, 136, 59, 60, 16, 5, 10
2017/9/17, 109, 59, 49, 15, 5, 8
2017/9/18, 104, 49, 28, 18, 5, 6
2017/9/19, 80, 57, 41, 27, 6, 7
2017/9/20, 86, 68, 78, 26, 6, 8
2017/9/21, 113, 83, 21, 37, 8, 10
2017/9/22, 141, 107, 69, 33, 12, 13
2017/9/23, 165, 124, 48, 30, 8, 14
2017/9/24, 170, 73, 20, 18, 5, 11
2017/9/25, 117, 38, 24, 10, 5, 7
2017/9/26, 66, 28, 24, 9, 4, 8
2017/9/27, 55, 49, 32, 24, 5, 9
2017/9/28, 78, 76, 39, 24, 5, 11
2017/9/29, 127, 76, 10, 25, 4, 12
2017/9/30, 132, 73, 10, 21, 4, 12
2017/4/1, 93, 81, 32, 32, 14, 13
2017/4/2, 150, 97, 19, 32, 10, 13
2017/4/3, 170, 91, 42, 23, 9, 12
2017/4/4, 174, 90, 19, 27, 8, 13
2017/4/5, 171, 106, 51, 25, 9, 15
2017/4/6, 169, 96, 23, 26, 9, 13
2017/4/7, 166, 63, 29, 15, 7, 11
2017/4/8, 105, 35, 24, 14, 5, 9
2017/4/9, 73, 40, 23, 15, 6, 9
2017/4/10, 79, 56, 46, 16, 7, 10
2017/4/11, 112, 50, 51, 22, 8, 7
2017/4/12, 86, 64, 51, 23, 17, 8
2017/4/13, 95, 80, 63, 27, 10, 9
2017/4/14, 116, 81, 20, 31, 8, 8
2017/4/15, 118, 43, 35, 11, 5, 6
2017/4/16, 71, 85, 51, 17, 6, 7
2017/4/17, 81, 212, 51, 20, 7, 7
2017/4/18, 128, 121, 31, 20, 7, 7
2017/4/19, 118, 60, 40, 15, 6, 6
2017/4/20, 62, 95, 45, 19, 7, 5
2017/4/21, 81, 71, 36, 33, 10, 8
2017/4/22, 136, 84, 49, 32, 7, 8
2017/4/23, 113, 78, 53, 37, 9, 8
2017/4/24, 114, 73, 39, 29, 7, 9
2017/4/25, 139, 71, 31, 25, 9, 8
2017/4/26, 124, 68, 64, 21, 7, 7
2017/4/27, 119, 60, 54, 28, 7, 6
2017/4/28, 94, 69, 58, 36, 8, 7
2017/4/29, 116, 79, 88, 32, 11, 8
2017/4/30, 131, 79, 83, 32, 9, 8
2017/5/1, 137, 54, 46, 14, 6, 6
2017/5/2, 100, 42, 38, 9, 5, 6
2017/5/3, 72, 80, 50, 17, 6, 7
2017/5/4, 76, 233, 37, 18, 6, 7
2017/5/5, 137, 178, 51, 21, 7, 6
2017/5/6, 159, 115, 34, 20, 7, 7
2017/5/7, 131, 69, 62, 14, 7, 6
2017/5/8, 85, 67, 65, 29, 7, 7
2017/5/9, 84, 70, 47, 26, 8, 8
2017/5/10, 96, 62, 56, 24, 8, 6
2017/5/11, 81, 63, 72, 25, 8, 6
2017/5/12, 80, 60, 79, 26, 7, 7
2017/5/13, 81, 58, 37, 21, 7, 7
2017/5/14, 81, 48, 36, 15, 8, 6
2017/5/15, 79, 47, 62, 14, 6, 6
2017/5/16, 74, 55, 75, 24, 7, 6
2017/5/17, 81, 57, 32, 31, 7, 8
2017/5/18, 96, 61, 68, 24, 7, 7
2017/5/19, 104, 75, 76, 24, 7, 8
2017/5/20, 142, 81, 73, 23, 6, 9
2017/5/21, 160, 87, 28, 16, 5, 8
2017/5/22, 119, 44, 56, 7, 6, 5
2017/5/23, 60, 52, 64, 16, 7, 6
2017/5/24, 76, 49, 75, 20, 6, 6
2017/5/25, 70, 50, 94, 20, 7, 7
2017/5/26, 78, 52, 88, 21, 7, 8
2017/5/27, 89, 59, 84, 23, 7, 9
2017/5/28, 89, 64, 26, 21, 6, 9
2017/5/29, 115, 52, 61, 11, 5, 8
2017/5/30, 104, 62, 77, 23, 6, 10
2017/5/31, 110, 69, 74, 17, 5, 9
2017/6/1, 123, 73, 111, 23, 7, 10
2017/6/2, 124, 88, 30, 29, 6, 12
2017/6/3, 154, 54, 27, 15, 5, 15
2017/6/4, 114, 36, 34, 13, 5, 13
2017/6/5, 71, 40, 55, 9, 6, 12
2017/6/6, 70, 46, 55, 12, 6, 12
2017/6/7, 66, 35, 61, 9, 5, 12
2017/6/8, 64, 56, 21, 19, 6, 14
2017/6/9, 105, 31, 65, 6, 5, 10
2017/6/10, 60, 52, 34, 17, 6, 10
2017/6/11, 73, 57, 76, 16, 7, 10
2017/6/12, 80, 54, 74, 9, 7, 9
2017/6/13, 78, 64, 59, 10, 5, 11
2017/6/14, 105, 57, 93, 13, 6, 10
2017/6/15, 87, 60, 114, 13, 5, 11
2017/6/16, 96, 75, 106, 20, 7, 13
2017/6/17, 132, 75, 121, 21, 5, 13
2017/6/18, 140, 66, 81, 15, 5, 11
2017/6/19, 112, 48, 75, 8, 5, 10
2017/6/20, 75, 57, 77, 18, 6, 12
2017/6/21, 95, 50, 71, 11, 6, 10
2017/6/22, 75, 67, 104, 19, 6, 10
2017/6/23, 95, 51, 83, 16, 7, 6
2017/6/24, 68, 54, 103, 18, 8, 6
2017/6/25, 68, 56, 136, 19, 7, 8
2017/6/26, 80, 70, 119, 26, 8, 9
2017/6/27, 102, 57, 93, 17, 6, 8
2017/6/28, 87, 51, 69, 12, 5, 8
2017/6/29, 78, 41, 72, 13, 6, 7
2017/6/30, 65, 46, 41, 18, 5, 12
2017/1/2, 396, 262, 11, 52, 11, 34
2017/1/3, 378, 416, 6, 61, 12, 40
2017/1/4, 460, 529, 6, 44, 19, 42
2017/1/5, 501, 236, 4, 26, 14, 31
2017/1/6, 277, 65, 16, 18, 12, 17
2017/1/7, 142, 80, 29, 23, 14, 17
2017/1/8, 159, 90, 9, 34, 15, 20
2017/1/9, 168, 64, 28, 13, 15, 10
2017/1/10, 129, 56, 30, 14, 12, 9
2017/1/11, 101, 62, 34, 22, 11, 11
2017/1/12, 108, 76, 14, 34, 16, 17
2017/1/13, 138, 133, 10, 46, 19, 21
2017/1/14, 217, 150, 9, 38, 19, 21
2017/1/15, 251, 167, 16, 33, 19, 22
2017/1/16, 285, 206, 8, 44, 17, 28
2017/1/17, 328, 284, 12, 50, 18, 31
2017/1/18, 402, 175, 35, 23, 12, 17
2017/1/19, 203, 75, 14, 29, 15, 14
2017/1/20, 127, 77, 20, 30, 14, 15
2017/1/21, 146, 121, 28, 36, 17, 21
2017/1/22, 195, 165, 18, 45, 21, 29
2017/1/23, 272, 212, 14, 42, 20, 32
2017/1/24, 345, 293, 24, 40, 18, 38
2017/1/25, 433, 381, 32, 20, 13, 25
2017/1/26, 302, 140, 24, 21, 16, 14
2017/1/27, 168, 192, 21, 17, 23, 16
2017/1/28, 250, 104, 29, 14, 13, 10
2017/1/29, 135, 77, 22, 15, 18, 11
2017/1/30, 115, 99, 21, 14, 16, 13
2017/1/31, 173, 117, 23, 20, 13, 19
2017/2/1, 198, 131, 23, 19, 17, 19
2017/2/2, 210, 160, 22, 30, 17, 26
2017/2/3, 283, 148, 30, 28, 14, 23
2017/2/4, 245, 160, 37, 27, 20, 23
2017/2/5, 270, 238, 12, 29, 14, 27
2017/2/6, 340, 116, 18, 16, 8, 15
2017/2/7, 180, 54, 32, 7, 8, 10
2017/2/8, 60, 50, 31, 16, 9, 13
2017/2/9, 80, 65, 22, 28, 13, 16
2017/2/10, 107, 76, 27, 31, 13, 13
2017/2/11, 84, 114, 32, 36, 15, 17
2017/2/12, 164, 144, 39, 34, 17, 20
2017/2/13, 183, 154, 32, 39, 19, 23
2017/2/14, 179, 192, 37, 40, 17, 24
2017/2/15, 186, 155, 39, 27, 12, 14
2017/2/16, 223, 114, 25, 34, 18, 14
2017/2/17, 182, 156, 21, 43, 16, 18
2017/2/18, 249, 167, 28, 51, 17, 19
2017/2/19, 256, 139, 17, 34, 14, 15
2017/2/20, 179, 70, 20, 15, 8, 8
2017/2/21, 129, 78, 34, 18, 9, 11
2017/2/22, 144, 67, 30, 25, 9, 9
2017/2/23, 104, 75, 20, 35, 11, 13
2017/2/24, 149, 83, 24, 31, 14, 13
2017/2/25, 171, 89, 7, 31, 10, 14
2017/2/26, 174, 108, 21, 53, 16, 18
2017/2/27, 208, 103, 29, 30, 12, 16
2017/2/28, 174, 66, 44, 13, 7, 9
2017/3/1, 90, 71, 17, 37, 13, 15
2017/3/2, 136, 83, 41, 30, 11, 14
2017/3/3, 149, 105, 31, 38, 18, 17
2017/3/4, 178, 105, 24, 35, 14, 15
2017/3/5, 174, 65, 28, 31, 12, 9
2017/3/6, 123, 77, 29, 29, 15, 9
2017/3/7, 155, 91, 25, 35, 15, 11
2017/3/8, 159, 97, 23, 36, 20, 13
2017/3/9, 161, 108, 26, 39, 26, 16
2017/3/10, 179, 98, 34, 23, 16, 13
2017/3/11, 182, 68, 23, 17, 8, 12
2017/3/12, 133, 41, 22, 17, 10, 10
2017/3/13, 97, 58, 21, 19, 10, 11
2017/3/14, 143, 64, 22, 20, 10, 11
2017/3/15, 140, 77, 23, 27, 12, 12
2017/3/16, 194, 72, 36, 19, 11, 10
2017/3/17, 162, 85, 12, 36, 10, 14
2017/3/18, 167, 128, 23, 30, 14, 16
2017/3/19, 198, 99, 43, 28, 10, 12
2017/3/20, 188, 101, 27, 29, 10, 14
2017/3/21, 180, 68, 41, 22, 8, 12
2017/3/22, 149, 81, 19, 20, 7, 11
2017/3/23, 161, 76, 30, 18, 7, 10
2017/3/24, 107, 58, 42, 13, 6, 7
2017/3/25, 80, 72, 42, 24, 11, 10
2017/3/26, 114, 87, 32, 32, 11, 13
2017/3/27, 156, 105, 44, 32, 11, 15
2017/3/28, 158, 114, 20, 33, 15, 15
2017/3/29, 180, 62, 41, 10, 7, 10
2017/3/30, 106, 46, 50, 14, 7, 10
2017/3/31, 91, 50, 47, 26, 8, 11
2016/10/1, 156, 137, 77, 36, 5, 17
2016/10/2, 162, 110, 70, 28, 5, 14
2016/10/3, 144, 142, 28, 17, 4, 11
2016/10/4, 104, 43, 13, 13, 4, 9
2016/10/5, 62, 60, 6, 17, 4, 11
2016/10/6, 85, 55, 15, 11, 3, 11
2016/10/7, 57, 57, 16, 21, 5, 13
2016/10/8, 82, 63, 9, 20, 4, 11
2016/10/9, 84, 86, 4, 21, 5, 14
2016/10/11, 116, 64, 17, 16, 4, 11
2016/10/12, 74, 67, 22, 17, 4, 12
2016/10/13, 85, 84, 7, 24, 6, 11
2016/10/14, 104, 72, 6, 19, 3, 9
2016/10/15, 109, 66, 19, 16, 4, 10
2016/10/16, 87, 65, 20, 26, 5, 12
2016/10/17, 83, 86, 30, 26, 5, 13
2016/10/18, 120, 123, 31, 33, 5, 16
2016/10/19, 159, 189, 33, 39, 6, 19
2016/10/20, 176, 71, 11, 15, 4, 10
2016/10/21, 76, 53, 9, 15, 3, 8
2016/10/22, 74, 34, 9, 13, 3, 9
2016/10/23, 56, 35, 7, 15, 4, 10
2016/10/24, 53, 53, 1, 16, 4, 15
2016/10/25, 85, 46, 5, 16, 4, 14
2016/10/26, 68, 38, 16, 15, 4, 13
2016/10/27, 58, 31, 25, 9, 5, 6
2016/10/28, 34, 50, 24, 17, 4, 7
2016/10/29, 63, 72, 11, 20, 5, 10
2016/10/30, 105, 73, 22, 22, 6, 10
2016/10/31, 80, 85, 11, 21, 7, 12
2016/11/1, 122, 139, 3, 36, 6, 20
2016/11/2, 161, 149, 16, 38, 6, 20
2016/11/3, 170, 108, 21, 36, 6, 17
2016/11/4, 139, 151, 19, 42, 7, 22
2016/11/5, 176, 180, 11, 26, 7, 21
2016/11/6, 176, 64, 20, 9, 5, 10
2016/11/7, 62, 70, 7, 25, 9, 18
2016/11/8, 141, 101, 3, 24, 8, 19
2016/11/9, 158, 174, 15, 20, 6, 16
2016/11/10, 138, 152, 15, 22, 8, 15
2016/11/11, 120, 78, , 23, 5, 13
2016/11/12, 107, 300, 23, 39, 13, 19
2016/11/13, 252, 144, 10, 36, 11, 14
2016/11/14, 160, 160, 3, 48, 13, 19
2016/11/15, 185, 176, 7, 36, 14, 17
2016/11/16, 194, 283, 2, 41, 13, 24
2016/11/17, 238, 251, 5, 35, 13, 21
2016/11/18, 213, 178, 22, 25, 10, 14
2016/11/19, 165, 176, 1, 35, 15, 19
2016/11/20, 186, 160, 9, 22, 12, 15
2016/11/21, 150, 54, 19, 14, 8, 6
2016/11/22, 47, 37, 24, 14, 8, 8
2016/11/23, 58, 71, 9, 28, 13, 14
2016/11/24, 123, 91, 7, 28, 13, 16
2016/11/25, 151, 120, 22, 23, 11, 13
2016/11/26, 125, 163, 1, 44, 17, 24
2016/11/27, 170, 175, 2, 34, 16, 24
2016/11/28, 180, 128, 22, 22, 15, 16
2016/11/29, 139, 89, 16, 28, 15, 17
2016/11/30, 115, 133, 11, 31, 17, 20
2016/12/1, 162, 206, 2, 38, 21, 23
2016/12/2, 198, 126, 19, 28, 11, 15
2016/12/3, 159, 80, 22, 28, 9, 13
2016/12/4, 103, 114, 32, 22, 9, 11
2016/12/5, 113, 87, 16, 31, 14, 13
2016/12/6, 154, 126, 7, 41, 14, 19
2016/12/7, 190, 129, 14, 42, 14, 20
2016/12/8, 199, 221, 3, 40, 20, 24
2016/12/9, 243, 217, 5, 38, 16, 26
2016/12/10, 243, 175, 2, 34, 14, 24
2016/12/11, 263, 168, 3, 26, 13, 19
2016/12/12, 217, 189, 2, 49, 14, 32
2016/12/13, 291, 385, 3, 39, 12, 33
2016/12/14, 347, 150, 25, 28, 11, 21
2016/12/15, 221, 127, 14, 33, 12, 18
2016/12/16, 210, 121, 19, 36, 15, 19
2016/12/17, 210, 198, 8, 47, 14, 27
2016/12/18, 311, 278, 5, 47, 12, 30
2016/12/19, 376, 393, 4, 39, 16, 34
2016/12/20, 437, 165, 18, 18, 12, 18
2016/12/21, 189, 86, 8, 33, 12, 18
2016/12/22, 151, 119, 5, 34, 17, 22
2016/12/23, 187, 139, 8, 35, 17, 23
2016/12/24, 225, 94, 13, 22, 13, 11
2016/12/25, 163, 67, 30, 13, 10, 7
2016/12/26, 97, 69, 19, 25, 12, 13
2016/12/27, 119, 85, 22, 24, 14, 13
2016/12/28, 155, 127, 6, 33, 15, 23
2016/12/29, 207, 146, 14, 31, 17, 25
2016/12/30, 240, 238, 8, 57, 18, 32
2016/12/31, 353, , , , , 
2016/7/1, 48, 63, 78, 19, 5, 7
2016/7/2, 78, 72, 60, 22, 6, 8
2016/7/3, 92, 51, 60, 12, 4, 6
2016/7/4, 58, 34, 50, 7, 4, 5
2016/7/5, 34, 50, 58, 9, 3, 6
2016/7/6, 71, 60, 36, 10, 4, 7
2016/7/7, 58, 33, 27, 6, 2, 6
2016/7/8, 34, 57, 68, 15, 3, 9
2016/7/9, 75, 73, 68, 11, 2, 10
2016/7/10, 129, 76, 62, 13, 2, 10
2016/7/11, 109, 31, 43, 5, 2, 7
2016/7/12, 29, 41, 33, 12, 3, 8
2016/7/13, 56, 21, 39, 7, 2, 8
2016/7/14, 34, 42, 109, 12, 2, 9
2016/7/15, 56, 64, 68, 13, 3, 10
2016/7/16, 72, 55, 95, 16, 3, 10
2016/7/17, 63, 57, 39, 15, 3, 10
2016/7/18, 88, 29, 31, 7, 1, 10
2016/7/19, 27, 43, 72, 10, 3, 11
2016/7/20, 60, 49, 93, 16, 2, 11
2016/7/21, 60, 66, 47, 15, 2, 9
2016/7/22, 71, 70, 105, 19, 1, 9
2016/7/23, 96, 67, 70, 16, 36, 9
2016/7/24, 83, 29, 41, 8, 3, 7
2016/7/25, 35, 37, 37, 12, 4, 7
2016/7/26, 48, 33, 49, 9, 3, 7
2016/7/27, 43, 52, 75, 16, 4, 8
2016/7/28, 59, 58, 71, 18, 12, 7
2016/7/29, 64, 69, 42, 21, 5, 7
2016/7/30, 68, 63, 59, 18, 4, 7
2016/7/31, 74, 62, 68, 16, 4, 6
2016/8/1, 78, 64, 11, 22, 4, 7
2016/8/2, 64, 59, 50, 15, 3, 8
2016/8/3, 82, 63, 65, 17, 3, 8
2016/8/4, 91, 75, 69, 18, 2, 9
2016/8/5, 107, 67, 33, 21, 2, 10
2016/8/6, 98, 62, 60, 12, 2, 8
2016/8/7, 94, 73, 41, 21, 2, 9
2016/8/8, 104, 66, 59, 20, 2, 10
2016/8/9, 86, 62, 68, 20, 3, 9
2016/8/10, 85, 86, 52, 20, 2, 8
2016/8/11, 81, 62, 53, 18, 3, 7
2016/8/12, 66, 141, 68, 16, 3, 6
2016/8/13, 67, 55, 41, 14, 3, 5
2016/8/14, 59, 59, 57, 17, 2, 6
2016/8/15, 64, 72, 57, 19, 2, 8
2016/8/16, 94, 81, 69, 21, 2, 10
2016/8/17, 109, 78, 54, 20, 2, 8
2016/8/18, 114, 46, 37, 12, 2, 6
2016/8/19, 51, 67, 83, 19, , 11
2016/8/20, 106, 70, 72, 17, 2, 12
2016/8/21, 118, 74, 66, 18, 2, 10
2016/8/22, 113, 73, 92, 22, 2, 9
2016/8/23, 102, 82, 106, 17, 2, 9
2016/8/24, 114, 32, 25, 8, 2, 5
2016/8/25, 44, 33, 19, 10, 3, 4
2016/8/26, 34, 51, 65, 19, 6, 6
2016/8/27, 70, 52, 71, 28, 5, 7
2016/8/28, 70, 74, 43, 25, 8, 8
2016/8/29, 112, 68, 49, 26, 5, 8
2016/8/30, 91, 67, 47, 23, 5, 6
2016/8/31, 83, 61, 51, 24, 5, 6
2016/9/1, 74, 59, 70, 29, 6, 6
2016/9/2, 69, 99, 33, 34, 8, 8
2016/9/3, 103, 80, 77, 27, 6, 7
2016/9/4, 98, 99, 69, 27, 10, 8
2016/9/5, 118, 53, 34, 19, 6, 5
2016/9/6, 69, 70, 64, 26, 7, 8
2016/9/7, 112, 66, 80, 35, 6, 7
2016/9/8, 75, 95, 42, 24, 8, 6
2016/9/9, 94, 35, 51, 14, 5, 4
2016/9/10, 52, 68, 67, 26, 5, 6
2016/9/11, 78, 91, 20, 31, 10, 10
2016/9/12, 116, 89, 43, 22, 9, 12
2016/9/13, 146, 95, 29, 23, 5, 11
2016/9/14, 145, 80, 39, 27, 4, 11
2016/9/15, 126, 81, 65, 29, 5, 12
2016/9/16, 117, 108, 60, 34, 7, 14
2016/9/17, 158, 129, 27, 34, 6, 16
2016/9/18, 165, 52, 25, 16, 3, 12
2016/9/19, 81, 54, 21, 13, 5, 14
2016/9/20, 86, 55, 37, 22, 3, 15
2016/9/21, 80, 58, 55, 20, 4, 12
2016/9/22, 76, 73, 65, 31, 4, 14
2016/9/23, 102, 65, 14, 27, 4, 12
2016/9/24, 91, 68, 51, 23, 4, 10
2016/9/25, 95, 103, 11, 28, 4, 12
2016/9/26, 155, 75, 16, 19, 3, 12
2016/9/27, 100, 63, 19, 27, 5, 10
2016/9/28, 84, 75, 29, 25, 9, 12
2016/9/29, 104, 95, 52, 33, 6, 14
2016/9/30, 136, 118, 69, 48, 5, 16
2016/4/1, 133, 132, 74, 32, 10, 11
2016/4/2, 148, 92, 28, 15, 5, 9
2016/4/3, 104, 103, 22, 21, 10, 11
2016/4/4, 129, 107, 10, 24, 7, 13
2016/4/5, 143, 64, 18, 16, 5, 13
2016/4/6, 73, 57, 33, 9, 5, 12
2016/4/7, 56, 97, 29, 7, 8, 11
2016/4/8, 117, 75, 42, 4, 5, 9
2016/4/9, 65, 101, 45, 8, 6, 12
2016/4/10, 107, 130, 51, 9, 7, 14
2016/4/11, 113, 150, 32, 8, 8, 15
2016/4/12, 135, 136, 30, 5, 7, 12
2016/4/13, 114, 97, 41, 6, 6, 12
2016/4/14, 95, 104, 29, 8, 5, 11
2016/4/15, 82, 45, 47, 11, 5, 7
2016/4/16, 44, 104, 43, 13, 4, 7
2016/4/17, 78, 79, 39, 31, 6, 11
2016/4/18, 86, 145, 36, 30, 8, 15
2016/4/19, 132, 85, 57, 27, 6, 12
2016/4/20, 83, 98, 51, 50, 7, 11
2016/4/21, 88, 98, 46, 45, 7, 10
2016/4/22, 80, 68, 58, 26, 5, 7
2016/4/23, 59, 88, 57, 27, 6, 10
2016/4/24, 111, 84, 46, 27, 5, 12
2016/4/25, 95, 84, 59, 16, 6, 12
2016/4/26, 103, 87, 52, 20, 6, 11
2016/4/27, 66, 89, 64, 24, 9, 13
2016/4/28, 94, 127, 90, 25, 9, 13
2016/4/29, 129, 90, 88, 27, 7, 7
2016/4/30, 122, 87, 78, 23, 6, 8
2016/5/1, 105, 203, 47, 11, 5, 5
2016/5/2, 83, 72, 60, 31, 6, 8
2016/5/3, 95, 105, 98, 42, 11, 12
2016/5/4, 152, 130, 63, 45, 7, 14
2016/5/5, 160, 114, 31, 29, 8, 8
2016/5/6, 100, 89, 22, 13, 5, 8
2016/5/7, 77, 65, 45, 11, 5, 11
2016/5/8, 96, 61, 56, 13, 5, 9
2016/5/9, 60, 93, 89, 33, 8, 11
2016/5/10, 112, 98, 96, 35, 7, 13
2016/5/11, 118, 337, 38, 16, 5, 7
2016/5/12, 130, 81, 26, 19, 7, 8
2016/5/13, 96, 40, 25, 12, 4, 8
2016/5/14, 52, 65, 46, 12, 5, 7
2016/5/15, 49, 53, 51, 25, 5, 8
2016/5/16, 58, 73, 72, 25, 6, 10
2016/5/17, 87, 68, 75, 16, 5, 8
2016/5/18, 68, 76, 67, 20, 5, 10
2016/5/19, 123, 108, 64, 19, 5, 11
2016/5/20, 145, 72, 71, 12, 5, 9
2016/5/21, 106, 71, 43, 18, 5, 9
2016/5/22, 96, 39, 44, 7, 4, 6
2016/5/23, 50, 39, 80, 15, 4, 7
2016/5/24, 49, 54, 38, 12, 4, 7
2016/5/25, 55, 31, 32, 10, 4, 6
2016/5/26, 46, 40, 26, 14, 4, 7
2016/5/27, 64, 56, 60, 11, 4, 8
2016/5/28, 71, 51, 90, 13, 4, 7
2016/5/29, 58, 85, 73, 25, 5, 12
2016/5/30, 125, 89, 32, 22, 4, 11
2016/5/31, 116, 63, 27, 23, 4, 11
2016/6/1, 96, 35, 34, 11, 3, 8
2016/6/2, 52, 42, 58, 14, 4, 9
2016/6/3, 53, 68, 48, 21, 4, 9
2016/6/4, 71, 63, 67, 18, 6, 7
2016/6/5, 58, 81, 68, 13, 3, 10
2016/6/6, 136, 63, 83, 13, 3, 8
2016/6/7, 73, 71, 76, 19, , 9
2016/6/8, 105, 77, 99, 17, 4, 9
2016/6/9, 98, 55, 63, 12, 3, 5
2016/6/10, 40, 61, 84, 18, 3, 7
2016/6/11, 68, 63, 68, 9, , 7
2016/6/12, 70, 61, 85, 14, 3, 6
