date, pm25, pm10, o3, no2, so2, co
2015/8/24, 30, 8, 21, 9, 2, 
2015/8/25, 30, 8, 22, 14, 1, 
2015/8/26, 20, 7, 21, 14, 1, 
2015/8/27, 21, 9, 16, 12, 2, 
2015/8/28, 29, 9, 16, 11, 1, 
2015/8/29, 25, 9, 23, 11, 1, 
2015/8/30, 23, 11, 21, 16, 1, 
2015/8/31, 27, 23, 10, 31, 4, 
2015/9/1, 53, 14, 21, 16, 2, 
2015/9/2, 38, 17, 37, 24, 4, 
2015/9/3, 50, 18, 34, 25, 3, 
2015/9/4, 45, 19, 39, 15, 2, 
2015/9/5, 57, 26, 39, 13, 3, 
2015/9/6, 64, 11, 25, 21, 2, 
2015/9/7, 25, 7, 22, 17, 1, 
2015/9/8, 15, 11, 16, 20, 2, 
2015/9/9, 19, 9, 9, 28, 2, 
2015/9/10, 17, 9, 25, 20, 3, 
2015/9/11, 32, 15, 34, 25, 4, 
2015/9/12, 47, 16, 35, 9, 2, 
2015/9/13, 54, 12, 35, 12, 1, 
2015/9/14, 36, 10, 33, 13, 3, 
2015/9/15, 39, 12, 29, 14, 3, 
2015/9/16, 43, 6, 25, 14, 2, 
2015/9/17, 19, 15, 17, 28, 3, 
2015/9/18, 34, 23, 40, 21, 5, 
2015/9/19, 57, 8, 29, 8, 2, 
2015/9/20, 29, 11, 34, 10, 3, 
2015/9/21, 41, 14, 36, 13, 4, 
2015/9/22, 47, 14, 41, 12, 3, 
2015/9/23, 54, 21, 26, 17, 3, 
2015/9/24, 59, 13, 19, 17, 1, 
2015/9/25, 19, 8, 22, 16, 2, 
2015/9/26, 24, 9, 23, 13, 2, 
2015/9/27, 29, 15, 26, 29, 6, 
2015/9/28, 52, 11, 36, 12, 2, 
2015/9/29, 44, 8, 31, 13, 3, 
2015/9/30, 29, 15, 23, 28, 4, 
2015/4/1, 116, 11, 37, 17, 4, 
2015/4/2, 42, 20, 31, 17, 3, 
2015/4/3, 47, 12, 34, 16, 2, 
2015/4/4, 44, 16, 32, 15, , 
2015/4/5, 58, 35, 31, 35, 6, 
2015/4/6, 106, 11, 34, 16, 2, 
2015/4/7, 42, 10, 27, 15, , 
2015/4/8, 44, 11, 31, 14, 2, 
2015/4/9, 54, 16, 22, 22, 2, 
2015/4/10, 70, 8, 27, 14, , 
2015/4/11, 30, 9, 40, 9, 2, 
2015/4/12, 43, 12, 26, 19, 2, 
2015/4/13, 54, 9, 25, 24, , 
2015/4/14, 29, 11, 40, 20, 2, 
2015/4/15, 41, 24, 41, 40, 7, 
2015/4/16, 76, 33, 51, 23, 2, 
2015/4/17, 92, 22, 38, 18, 4, 
2015/4/18, 70, 34, 35, 32, 5, 
2015/4/19, 92, 41, 19, 28, 4, 
2015/4/20, 75, 9, 29, 16, 2, 
2015/4/21, 28, 18, 36, 18, 2, 
2015/4/22, 62, 28, 45, 28, 5, 
2015/4/23, 79, 29, 36, 31, 7, 
2015/4/24, 79, 28, 56, 15, 2, 
2015/4/25, 81, 23, 48, 14, 4, 
2015/4/26, 72, 39, 41, 35, 8, 
2015/4/27, 99, 43, 35, 42, 9, 
2015/4/28, 109, 21, 38, 22, 8, 
2015/4/29, 64, 12, 39, 17, 3, 
2015/4/30, 47, 12, 46, 23, 3, 
2015/5/1, 46, 13, 56, 19, 3, 
2015/5/2, 45, 11, 44, 11, 3, 
2015/5/3, 46, 10, 30, 9, 2, 
2015/5/4, 36, 13, 44, 6, 2, 
2015/5/5, 49, 17, 43, 16, 5, 
2015/5/6, 62, 20, 38, 25, 5, 
2015/5/7, 64, 32, 56, 29, 6, 
2015/5/8, 84, 28, 33, 32, 5, 
2015/5/9, 76, 17, 48, 8, 2, 
2015/5/10, 62, 11, 37, 18, 5, 
2015/5/11, 49, 19, 34, 17, 3, 
2015/5/12, 54, 21, 40, 20, 4, 
2015/5/13, 53, 28, 43, 30, 6, 
2015/5/14, 87, 33, 61, 30, 6, 
2015/5/15, 86, 30, 39, 19, 3, 
2015/5/16, 72, 26, 57, 13, 4, 
2015/5/17, 71, 21, 37, 19, 4, 
2015/5/18, 62, 22, 31, 25, 2, 
2015/5/19, 59, 21, 49, 18, 3, 
2015/5/20, 59, 14, 50, 12, 3, 
2015/5/21, 48, 17, 41, 24, 4, 
2015/5/22, 61, 22, 51, 30, 8, 
2015/5/23, 69, 15, 53, 13, 4, 
2015/5/24, 55, 12, 41, 14, 3, 
2015/5/25, 46, 21, 58, 19, 3, 
2015/5/26, 65, 28, 84, 21, 4, 
2015/5/27, 82, 26, 48, 16, 3, 
2015/5/28, 75, 16, 33, 14, 2, 
2015/5/29, 51, 20, 53, 20, 7, 
2015/5/30, 52, 26, 56, 14, 3, 
2015/5/31, 68, 14, 47, 17, 3, 
2015/6/1, 52, 16, 29, 26, 6, 
2015/6/2, 58, 18, 28, 22, 2, 
2015/6/3, 57, 8, 37, 9, 1, 
2015/6/4, 30, 13, 23, 20, 2, 
2015/6/5, 42, 9, 40, 13, 5, 
2015/6/6, 31, 12, 41, 15, 4, 
2015/6/7, 46, 11, 29, 17, 4, 
2015/6/8, 45, 7, 27, 18, 1, 
2015/6/9, 24, 12, 34, 26, 3, 
2015/6/10, 45, 16, 28, 30, 6, 
2015/6/11, 55, 22, 32, 23, 4, 
2015/6/12, 65, 34, 46, 26, 5, 
2015/6/13, 81, 35, 42, 21, 4, 
2015/6/14, 85, 33, 54, 28, 6, 
2015/6/15, 86, 39, 37, 33, 7, 
2015/6/16, 91, 24, 34, 16, 2, 
2015/6/17, 63, 19, 30, 15, 2, 
2015/6/18, 60, 10, 30, 14, 2, 
2015/6/19, 32, 10, 45, 15, 4, 
2015/6/20, 35, 12, 30, 17, 4, 
2015/6/21, 39, 15, 31, 26, 4, 
2015/6/22, 47, 16, 28, 27, 6, 
2015/6/23, 56, 18, 78, 21, 4, 
2015/6/24, 58, 19, 32, 22, 4, 
2015/6/25, 65, 14, 26, 22, 3, 
2015/6/26, 46, 12, 23, 24, 3, 
2015/6/27, 31, 15, 38, 13, 3, 
2015/6/28, 47, 11, 27, 15, 4, 
2015/6/29, 44, 11, 23, 20, 4, 
2015/6/30, 44, 16, 15, 25, 2, 
2015/1/1, 35, 6, 23, 16, 3, 
2015/1/2, 39, 4, 27, 10, 1, 
2015/1/3, 27, 11, 17, 25, 2, 
2015/1/4, 54, 21, 21, 33, 4, 
2015/1/5, 81, 19, 23, 22, 4, 
2015/1/6, 54, 3, 27, 10, 1, 
2015/1/7, 27, 5, 25, 12, 2, 
2015/1/8, 42, 5, 26, 13, 2, 
2015/1/9, 40, 6, 26, 13, 2, 
2015/1/10, 32, 7, 24, 14, 2, 
2015/1/13, 40, 21, 15, 38, 6, 
2015/1/14, 78, 34, , 35, 2, 
2015/1/15, 107, 12, 7, 24, 4, 
2015/1/16, 51, 12, 27, 20, 2, 
2015/1/17, 49, 4, 30, 8, , 
2015/1/18, 27, 10, 23, 23, 2, 
2015/1/19, 46, 13, 28, 14, 3, 
2015/1/21, 84, 21, 6, 30, 2, 
2015/1/22, 78, 7, 27, 20, 2, 
2015/1/23, 32, 11, 25, 25, 4, 
2015/1/24, 49, 17, 26, 24, 3, 
2015/1/25, 69, 30, 14, 36, 5, 
2015/1/26, 95, 27, 27, 24, 2, 
2015/1/27, 78, 4, 26, 11, 2, 
2015/1/28, 22, 8, 20, 21, 3, 
2015/1/29, 41, 16, 10, 26, 2, 
2015/1/30, 67, 9, 27, 17, , 
2015/1/31, 33, 4, 31, 6, , 
2015/2/1, 24, 5, 27, 11, 1, 
2015/2/2, 27, 7, 24, 16, 2, 
2015/2/3, 38, 10, 20, 23, 2, 
2015/2/4, 53, 12, 17, 25, 2, 
2015/2/5, 53, 16, 25, 20, 2, 
2015/2/6, 56, 9, 22, 22, 3, 
2015/2/7, 40, 22, 22, 22, 3, 
2015/2/8, 82, 11, 23, 23, 4, 
2015/2/9, 49, 12, 12, 34, 4, 
2015/2/10, 51, 20, 17, 35, 5, 
2015/2/11, 74, 35, 11, 45, 4, 
2015/2/12, 109, 17, 27, 21, 2, 
2015/2/13, 57, 6, 30, 15, 2, 
2015/2/14, 29, 9, 38, 16, 3, 
2015/2/15, 44, 13, 28, 32, 6, 
2015/2/16, 50, 15, 20, 23, 2, 
2015/2/17, 60, 9, 22, 17, 1, 
2015/2/18, 36, 10, 26, 19, 2, 
2015/2/19, 44, 10, 26, 19, 2, 
2015/2/20, 45, 12, 25, 18, 4, 
2015/2/21, 52, 26, 21, 22, 3, 
2015/2/22, 84, 42, 19, 29, 2, 
2015/2/23, 106, 33, 21, 24, 3, 
2015/2/24, 89, 35, 24, 18, 3, 
2015/2/25, 89, 28, 22, 22, 2, 
2015/2/26, 73, 10, 33, 20, 2, 
2015/2/27, 42, 10, 32, 14, 3, 
2015/2/28, 45, 13, 21, 17, 2, 
2015/3/1, 52, 8, 34, 10, 1, 
2015/3/2, 40, 11, 24, 21, 2, 
2015/3/3, 57, 20, 19, 30, 4, 
2015/3/4, 58, 9, 36, 13, 2, 
2015/3/5, 43, 8, 30, 15, 2, 
2015/3/6, 36, 12, 31, 13, 1, 
2015/3/7, 53, 14, 28, 10, 1, 
2015/3/8, 50, 11, 22, 17, , 
2015/3/9, 31, 5, 31, 12, 1, 
2015/3/10, 18, 6, 27, 16, , 
2015/3/11, 31, 12, 30, 17, 2, 
2015/3/12, 48, 15, 28, 26, 4, 
2015/3/13, 59, 18, 35, 18, 3, 
2015/3/14, 66, 23, 35, 15, 4, 
2015/3/15, 69, 45, 18, 36, 5, 
2015/3/16, 115, 40, 23, 38, 9, 
2015/3/17, 106, 35, 38, 30, 5, 
2015/3/18, 91, 48, 27, 26, 2, 
2015/3/19, 120, 19, 33, 22, 2, 
2015/3/20, 62, 18, 32, 17, 6, 
2015/3/21, 63, 27, 38, 23, 5, 
2015/3/22, 80, 22, 37, 16, 2, 
2015/3/23, 72, 6, 34, 10, , 
2015/3/24, 23, 7, 36, 9, , 
2015/3/25, 23, 10, 36, 15, 4, 
2015/3/26, 41, 20, 25, 37, 7, 
2015/3/27, 68, 25, 34, 38, 7, 
2015/3/28, 77, 20, 36, 20, 3, 
2015/3/29, 65, 29, 36, 31, 6, 
2015/3/30, 86, 28, 39, 28, 5, 
2015/3/31, 89, 41, 44, 33, 3, 
2014/10/1, 65, 22, 19, 22, 5, 
2014/10/2, 64, 21, 18, 23, 5, 
2014/10/3, 58, 20, 31, 15, 3, 
2014/10/4, 62, 14, 26, 6, 1, 
2014/10/5, 38, 9, 24, 11, , 
2014/10/6, 18, 13, 28, 11, , 
2014/10/7, 39, 14, 28, 18, 3, 
2014/10/8, 51, 18, 23, 22, 3, 
2014/10/9, 57, 16, 23, 25, 3, 
2014/10/10, 54, 25, 32, 18, 3, 
2014/10/11, 69, 23, 35, 8, 2, 
2014/10/12, 66, 23, 24, 16, 3, 
2014/10/13, 66, 13, 33, 8, 1, 
2014/10/14, 29, 12, 24, 13, , 
2014/10/15, 33, 15, 20, 18, 4, 
2014/10/16, 46, 17, 34, 15, 2, 
2014/10/17, 53, 19, 29, 17, 3, 
2014/10/18, 55, 22, 38, 16, 4, 
2014/10/19, 63, 24, 22, 29, 4, 
2014/10/20, 72, 26, 14, 27, 3, 
2014/10/21, 82, 20, 20, 21, 2, 
2014/10/22, 55, 12, 17, 14, , 
2014/10/23, 44, 19, 19, 25, 3, 
2014/10/24, 66, 27, 22, 32, 6, 
2014/10/25, 82, 25, 22, 26, 7, 
2014/10/26, 72, 22, 23, 25, 3, 
2014/10/27, 60, 10, 31, 6, , 
2014/10/28, 48, 16, 27, , 5, 
2014/10/29, 62, 25, 18, 47, 6, 
2014/10/30, 77, 39, 13, 45, 6, 
2014/10/31, 103, 39, 10, 29, 2, 
2014/11/1, 101, 16, 23, 15, 4, 
2014/11/2, 54, 9, 32, 11, 1, 
2014/11/3, 43, 7, 28, 13, 3, 
2014/11/4, 39, 14, 16, 21, 2, 
2014/11/5, 55, 16, 18, 21, 2, 
2014/11/6, 56, 12, 32, 13, 2, 
2014/11/7, 50, 25, 17, 23, 2, 
2014/11/8, 82, 30, 15, 18, 3, 
2014/11/9, 83, 16, 29, 19, 2, 
2014/11/10, 60, 22, 13, 28, 2, 
2014/11/11, 71, 33, 7, 33, 2, 
2014/11/12, 88, 19, 23, 27, 2, 
2014/11/13, 59, 10, 19, 26, 4, 
2014/11/14, 40, 6, 26, 15, 2, 
2014/11/15, 34, 8, 28, 13, 4, 
2014/11/16, 42, 19, 15, 29, 4, 
2014/11/17, 68, 13, 31, 17, 2, 
2014/11/18, 56, 9, 29, 18, 1, 
2014/11/19, 43, 21, 11, 30, 2, 
2014/11/20, 74, 20, 17, 30, 2, 
2014/11/21, 70, 26, 12, 41, 2, 
2014/11/22, 86, 19, , 18, 1, 
2014/11/23, 70, 25, , 20, 2, 
2014/11/24, 83, 23, 12, 27, 1, 
2014/11/25, 75, 5, 21, 12, , 
2014/11/26, 18, 10, 21, 25, , 
2014/11/27, 37, 24, 2, 41, 5, 
2014/11/28, 76, 33, 1, 33, 2, 
2014/11/29, 94, 13, 22, 18, 2, 
2014/11/30, 51, 13, 6, 30, 1, 
2014/12/1, 50, 6, 19, 19, , 
2014/12/2, 33, 7, 20, 17, , 
2014/12/3, 39, 23, 13, 35, 2, 
2014/12/4, 76, 10, 14, 25, 2, 
2014/12/5, 46, 4, 17, 19, 1, 
2014/12/6, 33, 4, 24, 11, 1, 
2014/12/7, 29, 19, 8, 34, 4, 
2014/12/8, 72, 12, 23, 24, 2, 
2014/12/9, 57, 14, 23, 29, 4, 
2014/12/10, 64, 27, 7, 39, 3, 
2014/12/11, 89, 7, 18, 20, 2, 
2014/12/12, 36, 10, 20, 22, 2, 
2014/12/13, 50, 6, 22, 12, 2, 
2014/12/14, 32, 7, 18, 21, 2, 
2014/12/15, 46, 14, 14, 26, 1, 
2014/12/16, 66, 5, 18, 22, 2, 
2014/12/17, 29, 4, 20, 16, , 
2014/12/18, 25, 9, 13, 28, 4, 
2014/12/19, 45, 26, 3, 36, 3, 
2014/12/20, 95, 9, 19, 20, 2, 
2014/12/21, 41, 7, 14, 24, 2, 
2014/12/22, 42, 6, 24, 15, , 
2014/12/23, 32, 26, 9, 43, 3, 
2014/12/24, 96, 14, 22, 26, 2, 
2014/12/25, 57, 6, 20, 16, 2, 
2014/12/26, 36, 6, 25, 12, 2, 
2014/12/27, 37, 23, 18, 22, 3, 
2014/12/28, 88, , , , , 
2014/7/1, 54, 22, 45, 21, 5, 
2014/7/2, 66, 37, 21, 28, 7, 
2014/7/3, 92, 14, 29, 15, 2, 
2014/7/4, 39, 13, 30, 11, , 
2014/7/5, 40, 18, 33, 12, 4, 
2014/7/6, 60, 18, 14, 27, 3, 
2014/7/7, 49, 18, 56, 23, 3, 
2014/7/8, 65, 19, 25, 28, 3, 
2014/7/9, 59, 20, 4, 15, 3, 
2014/7/10, 52, 19, 25, 19, 2, 
2014/7/11, 51, 18, 56, 17, 4, 
2014/7/12, 56, 33, 28, 29, 9, 
2014/7/13, 84, 31, 46, 24, 4, 
2014/7/14, 80, 24, 67, 19, 5, 
2014/7/15, 71, 39, 42, 33, 9, 
2014/7/16, 97, 24, 43, 19, 4, 
2014/7/17, 70, 17, 29, 14, 2, 
2014/7/18, 54, 17, 25, 15, 2, 
2014/7/19, 52, 12, 40, 9, 5, 
2014/7/20, 44, 18, 39, 13, 3, 
2014/7/21, 60, 31, 27, 27, 5, 
2014/7/22, 85, 45, 43, 39, 6, 
2014/7/23, 110, 48, 84, 39, 6, 
2014/7/24, 115, 36, 61, 19, 3, 
2014/7/25, 93, 42, 53, 25, 6, 
2014/7/26, 99, 27, 32, 12, 3, 
2014/7/27, 70, 15, 42, 16, 5, 
2014/7/28, 50, 26, 37, 23, 4, 
2014/7/29, 76, 28, 31, 21, 4, 
2014/7/30, 79, 27, 31, 25, 5, 
2014/7/31, 76, 21, 23, 26, 6, 
2014/8/1, 66, 26, 73, 27, 5, 
2014/8/2, 74, 17, 32, 18, 4, 
2014/8/3, 56, 11, 12, 9, , 
2014/8/4, 39, 13, 12, 8, , 
2014/8/5, 47, 16, 18, 10, , 
2014/8/6, 55, 18, 14, 16, 5, 
2014/8/7, 57, 19, 23, 20, 3, 
2014/8/8, 61, 18, 26, 10, , 
2014/8/9, 55, 17, 25, 6, , 
2014/8/10, 44, 24, 23, 10, , 
2014/8/11, 62, 20, 26, 14, 1, 
2014/8/12, 59, 19, 54, 14, 4, 
2014/8/13, 62, 32, 37, 21, 2, 
2014/8/14, 85, 15, 14, 6, 1, 
2014/8/15, 52, 17, 20, 7, 1, 
2014/8/16, 52, 24, 31, 10, 4, 
2014/8/17, 72, 22, 20, 19, 2, 
2014/8/18, 66, 17, 17, 12, 2, 
2014/8/19, 57, 26, 27, 35, 6, 
2014/8/20, 71, 27, 32, 31, 6, 
2014/8/21, 71, 26, 19, 33, 6, 
2014/8/22, 69, 14, 11, 14, 2, 
2014/8/23, 46, 15, 24, 16, 3, 
2014/8/24, 53, 22, 29, 18, 3, 
2014/8/25, 65, 27, 25, 21, 2, 
2014/8/26, 72, 13, 19, 13, , 
2014/8/27, 40, 11, 13, 14, , 
2014/8/28, 34, 13, 20, 14, 2, 
2014/8/29, 46, 12, 31, 9, 1, 
2014/8/30, 42, 13, 30, 6, , 
2014/8/31, 50, 12, 19, 15, 1, 
2014/9/1, 41, 13, 38, 15, 1, 
2014/9/2, 46, 16, 29, 12, 2, 
2014/9/3, 51, 18, 25, 23, 4, 
2014/9/4, 54, 18, 10, 27, 5, 
2014/9/5, 57, 27, 38, 17, 3, 
2014/9/6, 74, 15, 32, 7, 1, 
2014/9/7, 43, 19, 24, 20, 2, 
2014/9/8, 56, 18, 34, 11, , 
2014/9/9, 55, 21, 31, 20, 4, 
2014/9/10, 58, 21, 16, 28, 1, 
2014/9/11, 58, 18, 39, 17, 5, 
2014/9/12, 65, 18, 34, 16, 2, 
2014/9/13, 54, 14, 39, 7, 4, 
2014/9/14, 49, 16, 35, 14, 4, 
2014/9/15, 53, 24, 37, 26, 3, 
2014/9/16, 71, 18, 29, 12, 2, 
2014/9/17, 55, 14, 30, 11, 2, 
2014/9/18, 52, 17, 28, 26, 8, 
2014/9/19, 56, 18, 22, 16, 2, 
2014/9/20, 56, 17, 39, 9, 6, 
2014/9/21, 57, 22, 41, 22, 4, 
2014/9/22, 66, 19, 45, 12, 3, 
2014/9/23, 62, 22, 21, 26, 4, 
2014/9/24, 64, 19, 26, 20, 4, 
2014/9/25, 51, 13, 35, 11, , 
2014/9/26, 41, 18, 30, 8, , 
2014/9/27, 54, 21, 32, 6, 2, 
2014/9/28, 59, 25, 46, 13, 3, 
2014/9/29, 69, 30, 49, 30, 6, 
2014/9/30, 79, 26, 19, 21, 6, 
2014/4/1, 65, 19, 29, 25, 3, 
2014/4/2, 65, 15, 16, 30, 1, 
2014/4/3, 54, 9, 36, 20, , 
2014/4/4, 42, 9, 31, 12, 3, 
2014/4/5, 37, 12, 38, 8, 1, 
2014/4/6, 49, 15, 31, 22, 7, 
2014/4/7, 59, 31, 32, 52, 6, 
2014/4/8, 104, 30, 45, 24, 4, 
2014/4/9, 90, 30, 47, 31, 5, 
2014/4/10, 92, 20, 44, 12, 3, 
2014/4/11, 70, 20, 45, 11, , 
2014/4/12, 72, 20, 49, 12, 4, 
2014/4/13, 77, 18, 39, 20, 3, 
2014/4/14, 64, 21, 41, 27, 3, 
2014/4/15, 73, 38, 47, 33, 5, 
2014/4/16, 111, 39, 46, 25, 5, 
2014/4/17, 112, 27, 30, 18, 3, 
2014/4/18, 81, 19, 40, 12, 2, 
2014/4/19, 72, 15, 37, 9, 3, 
2014/4/20, 54, 20, 22, 27, 3, 
2014/4/21, 72, 19, 31, 21, 2, 
2014/4/22, 63, 23, 46, 22, 3, 
2014/4/23, 78, 24, 50, 22, 3, 
2014/4/24, 80, 26, 38, 30, 4, 
2014/4/25, 89, 25, 45, 23, 3, 
2014/4/26, 81, 20, 45, 17, 5, 
2014/4/27, 68, 18, 39, 21, 4, 
2014/4/28, 67, 23, 40, 20, 5, 
2014/4/29, 72, 25, 30, 25, 3, 
2014/4/30, 64, 21, 30, 22, 2, 
2014/5/1, 64, 19, 40, 19, 2, 
2014/5/2, 63, 28, 50, 23, 6, 
2014/5/3, 87, 20, 49, 8, 3, 
2014/5/4, 73, 25, 44, 13, 3, 
2014/5/5, 76, 18, 46, 8, , 
2014/5/6, 61, 19, 38, 21, 3, 
2014/5/7, 73, 20, 34, 24, 4, 
2014/5/8, 68, 17, 40, 18, 2, 
2014/5/9, 61, 15, 53, 11, 2, 
2014/5/10, 63, 15, 52, 10, 4, 
2014/5/11, 65, 18, 39, 20, 4, 
2014/5/12, 67, 17, 38, 22, 4, 
2014/5/13, 63, 32, 34, 40, 7, 
2014/5/14, 101, 28, 50, 30, 5, 
2014/5/15, 85, 18, 43, 19, 2, 
2014/5/16, 65, 10, 54, 8, 2, 
2014/5/17, 49, 12, 52, 12, 4, 
2014/5/18, 55, 20, 52, 20, 5, 
2014/5/19, 75, 35, 43, 34, 7, 
2014/5/20, 104, 21, 35, 14, 2, 
2014/5/21, 56, 14, 34, 30, 4, 
2014/5/22, 56, 16, 30, 19, 3, 
2014/5/23, 60, 17, 36, 19, 2, 
2014/5/24, 67, 27, 35, 22, 7, 
2014/5/25, 84, 26, 26, 18, 3, 
2014/5/26, 77, 14, 33, 21, 7, 
2014/5/27, 50, 30, 41, 24, 5, 
2014/5/28, 83, 39, 43, 26, 5, 
2014/5/29, 95, 42, 34, 39, 10, 
2014/5/30, 104, 50, 75, 31, 6, 
2014/5/31, 123, 46, 98, 15, 3, 
2014/6/1, 117, 49, 87, 19, 3, 
2014/6/2, 127, 52, 55, 15, 3, 
2014/6/3, 130, 46, 36, 16, 5, 
2014/6/4, 117, 16, 26, 13, 2, 
2014/6/5, 52, 9, 27, 12, , 
2014/6/6, 22, 11, 33, 9, 1, 
2014/6/7, 27, 9, 26, 12, 2, 
2014/6/8, 23, 23, 15, 24, 2, 
2014/6/9, 65, 19, 21, 17, 4, 
2014/6/10, 58, 21, 4, 18, 2, 
2014/6/11, 62, 11, 16, 17, 5, 
2014/6/12, 25, 20, 21, 34, 3, 
2014/6/13, 60, 17, 39, 20, 3, 
2014/6/14, 57, 17, 51, 11, 4, 
2014/6/15, 56, 35, 42, 29, 7, 
2014/6/16, 96, 45, 46, 33, 8, 
2014/6/17, 114, 37, 28, 29, 6, 
2014/6/18, 93, 22, 37, 18, 3, 
2014/6/19, 70, 21, 29, 27, 5, 
2014/6/20, 66, 24, 24, 28, 5, 
2014/6/21, 70, 14, 30, 10, 2, 
2014/6/22, 43, 20, 38, 22, 4, 
2014/6/23, 63, 22, 29, 24, 3, 
2014/6/24, 63, 23, 25, 29, 3, 
2014/6/25, 65, 18, 33, 19, 2, 
2014/6/26, 59, 12, 25, 16, 3, 
2014/6/27, 39, 11, 23, 13, 1, 
2014/6/28, 28, 9, 32, 8, 1, 
2014/6/29, 24, 15, 25, 16, 3, 
2014/6/30, 42, 18, 40, 18, 7, 
2014/1/1, 61, 11, 26, 11, 1, 
2014/1/2, 29, 16, 21, 14, 2, 
2014/1/3, 50, 17, 25, 18, 2, 
2014/1/4, 48, 10, 27, 8, 2, 
2014/1/5, 26, 10, 20, 15, 1, 
2014/1/6, 33, 15, 14, 29, 5, 
2014/1/7, 52, 31, 2, 47, 2, 
2014/1/8, 104, 12, 23, 20, , 
2014/1/9, 42, 7, 25, 13, 1, 
2014/1/10, 22, 14, 13, 34, 6, 
2014/1/11, 56, 17, 14, 26, 3, 
2014/1/12, 63, 9, 28, 11, , 
2014/1/13, 26, 10, 26, 16, , 
2014/1/14, 30, 16, 10, 29, 2, 
2014/1/15, 57, 16, 13, 33, 2, 
2014/1/16, 57, 13, 20, 23, 2, 
2014/1/17, 43, 18, 16, 24, 3, 
2014/1/18, 59, 12, 27, 9, 4, 
2014/1/19, 30, 18, 19, 35, 8, 
2014/1/20, 56, 24, 22, 32, 3, 
2014/1/21, 75, 20, 25, 21, 2, 
2014/1/22, 66, 12, 20, 24, 3, 
2014/1/23, 41, 23, 11, 37, 4, 
2014/1/24, 74, 45, 1, 64, 6, 
2014/1/25, 131, 20, 29, 18, 2, 
2014/1/26, 51, 12, 26, 19, 5, 
2014/1/27, 34, 19, 17, 32, 3, 
2014/1/28, 66, 8, 24, 10, 1, 
2014/1/30, 80, 16, 26, 24, 1, 
2014/1/31, 61, 20, 20, 23, 2, 
2014/2/1, 68, 36, 9, 36, 5, 
2014/2/2, 117, 51, 11, 50, 3, 
2014/2/3, 147, 18, 20, 21, 2, 
2014/2/4, 62, 8, 25, 10, , 
2014/2/5, 40, 8, 24, 13, , 
2014/2/6, 41, 12, 21, 18, 6, 
2014/2/7, 57, 11, 23, 12, 1, 
2014/2/8, 47, 6, 32, 6, , 
2014/2/9, 22, 15, 28, 17, 2, 
2014/2/10, 55, 12, 24, 12, 1, 
2014/2/11, 50, 11, 25, 14, , 
2014/2/12, 43, 13, 17, 28, 2, 
2014/2/13, 58, 11, 21, 21, 1, 
2014/2/14, 57, 5, 27, 9, , 
2014/2/15, 19, 12, 34, 6, 3, 
2014/2/16, 37, 26, 35, 15, 3, 
2014/2/17, 80, 13, 32, 11, , 
2014/2/18, 54, 13, 30, 13, , 
2014/2/19, 51, 21, 25, 25, 4, 
2014/2/20, 73, 17, 31, 16, 2, 
2014/2/21, 61, 10, 32, 13, , 
2014/2/22, 49, 14, 28, 12, 3, 
2014/2/23, 59, 17, 25, 20, 2, 
2014/2/24, 62, 30, 26, 34, 7, 
2014/2/25, 103, 44, 29, 30, 5, 
2014/2/26, 134, 51, 9, 47, 5, 
2014/2/27, 141, 28, 35, 25, 2, 
2014/2/28, 88, 31, 27, 20, 1, 
2014/3/1, 96, 16, 27, 11, 2, 
2014/3/2, 64, 11, 29, 13, 1, 
2014/3/3, 49, 17, 26, 19, 3, 
2014/3/4, 62, 20, 16, 29, 2, 
2014/3/5, 81, 10, 33, 9, , 
2014/3/6, 43, 12, 30, 18, 2, 
2014/3/7, 57, 14, 29, 19, 3, 
2014/3/8, 59, 14, 32, 12, 4, 
2014/3/9, 60, 12, 30, 13, 2, 
2014/3/10, 52, 10, 25, 19, 3, 
2014/3/11, 50, 35, 30, 45, 9, 
2014/3/12, 113, 35, 20, 32, 3, 
2014/3/13, 105, 8, 30, 15, , 
2014/3/14, 35, 11, 33, 14, 5, 
2014/3/15, 49, 22, 45, 16, 3, 
2014/3/16, 76, 37, 40, 26, 5, 
2014/3/17, 110, 28, 32, 26, 3, 
2014/3/18, 91, 22, 39, 13, 2, 
2014/3/19, 67, 12, 22, 22, 1, 
2014/3/20, 53, 6, 35, 8, , 
2014/3/21, 28, 10, 31, 13, 3, 
2014/3/22, 46, 13, 41, 8, 2, 
2014/3/23, 58, 21, 35, 25, 3, 
2014/3/24, 75, 30, 36, 38, 7, 
2014/3/25, 98, 27, 26, 34, 9, 
2014/3/26, 88, 27, 29, 25, 2, 
2014/3/27, 94, 30, 25, 43, 5, 
2014/3/28, 99, 26, 40, 22, 2, 
2014/3/29, 81, 21, 35, 15, 2, 
2014/3/30, 56, 11, 47, 9, , 
2014/3/31, 38, 18, 37, 17, 3, 
2024/12/31, , 6, 34, 6, , 1
2024/11/21, , 25, , 40, 5, 5
2024/5/29, , 14, 36, 16, 5, 3
2024/6/12, , 12, 22, 21, 2, 3
2024/2/7, , 9, 30, 12, 1, 3
2023/12/3, , 13, 15, 31, 2, 4
2023/6/13, , 10, 31, 15, 1, 2
2023/1/17, , 12, 24, 30, 1, 3
2022/10/23, , 11, 15, 11, 2, 4
2022/12/12, , 21, 14, 19, , 2
2022/12/15, , 9, 19, 24, , 3
